food_id,food_name,food_name_clean,calories_100g,protein_100g,fat_100g,carbohydrate_100g,image_url,source,zero_calorie_flag,calorie_inconsistent_flag,calorie_macro_diff,cooking_category,dish_type,main_ingredient,meal_time,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,confidence,allergen_sources,label_sources,allergen_match_count,merge_status,food_category,meal_component,food_category_source,base_ingredient,base_ingredient_tags,recipe_reference_match,recipe_reference_source,recipe_reference_title,recipe_ingredients_reference,suitable_breakfast,suitable_lunch,suitable_dinner,meal_time_tags,primary_meal_time,feature_rule_version,context_correction_notes,menu_reference_match,menu_reference_source,menu_reference_title,menu_reference_category,menu_reference_meal_time,ingredient_only_flag,raw_ingredient_flag,is_recommendable_food,recommendation_item_type,recommendation_confidence,recommendation_exclusion_reason,halal_status,is_halal_candidate,contains_non_halal_ingredient,non_halal_ingredient_tags,halal_review_reason,halal_confidence,halal_rule_version,menu_ready_rule_version,pairing_group,pairing_role,pairing_notes,pairing_suitability_notes,cleaning_action,cleaning_reason,meal_template_role,meal_combo_valid,image_url_status,image_url_source,image_url_rule_version
FD0142,intip goreng,intip goreng,474.0,7.6,21.6,62.3,https://img-global.cpcdn.com/recipes/4dece0e171a7ee52/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,0.0,gorengan,gorengan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0143,jagung grontol,jagung grontol,156.0,2.7,1.3,33.3,https://img-global.cpcdn.com/recipes/763fb46246f99eb2/680x482cq70/grontol-jagung-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,0.3,other,olahan,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,staple,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0144,jagung kuning pipil rebus,jagung kuning pipil rebus,154.0,3.8,3.5,28.4,https://asset-a.grid.id/crop/0x0:0x0/700x0/photo/2021/11/13/webpnet-resizeimage-2021-11-1-20211113101409.jpg,indonesian_food_nutrition_dataset,0,0,-6.3,rebus_kukus,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0145,jagung muda rebus,jagung muda rebus,142.0,5.0,0.7,30.3,https://img-global.cpcdn.com/recipes/692c7955006bca76/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,-5.5,rebus_kukus,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0146,jagung rebus,jagung rebus,175.0,1.8,1.8,35.0,https://asset.kompas.com/crops/L0i8I7tD8bIDLcs9nVG_Ok9egfI=/0x0:1000x667/750x500/data/photo/2021/10/05/615b9e713eeda.jpg,indonesian_food_nutrition_dataset,0,0,11.6,rebus_kukus,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0147,jagung sayur tumis,jagung sayur tumis,148.9,10.4,10.4,20.1,https://upload.wikimedia.org/wikipedia/commons/7/79/Fried_vegetables_%28Hamsa_-_Kuwaiti_food_%29.JPG,indonesian_food_nutrition_dataset,0,1,-66.7,tumis,tumis,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0148,jagung titi,jagung titi,374.0,9.4,2.2,79.1,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,0.2,other,olahan,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,staple,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0149,ikan jambal goreng,ikan jambal goreng,286.0,48.5,9.2,2.3,https://img-global.cpcdn.com/recipes/c8380e9b21a49f17/680x482cq70/ikan-asin-jambal-goreng-renyah-tips-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,0.0,gorengan,gorengan,ikan,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ikan,ikan,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0150,jambu air,jambu air,46.0,0.6,0.0,11.8,https://upload.wikimedia.org/wikipedia/commons/c/c9/Avocado_Hass_-_single_and_halved.jpg,indonesian_food_nutrition_dataset,0,0,-3.6,other,olahan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0151,jambu biji,jambu biji,49.0,0.9,0.3,12.2,https://asset.kompas.com/crops/4TGyZIJJ3wev1NuC6g-2Pggg6tA=/51x58:931x644/750x500/data/photo/2022/10/28/635b7364a7089.jpg,indonesian_food_nutrition_dataset,0,0,-6.1,other,olahan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0152,jambu bol,jambu bol,56.0,0.6,0.3,14.2,https://asset.kompas.com/crops/CRaVBVmC7B0888k4y86iwwNsCvo=/0x41:1000x707/750x500/data/photo/2021/06/15/60c82d8d8e0d2.jpg,indonesian_food_nutrition_dataset,0,0,-5.9,other,olahan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0153,jambu monyet buah,jambu monyet buah,64.0,0.7,0.6,15.8,https://images.tokopedia.net/img/cache/500-square/product-1/2018/1/7/15542540/15542540_dac5a5c7-8e74-415d-b2c9-2725481acb7d_705_628.jpg,indonesian_food_nutrition_dataset,0,0,-7.4,mentah_segar,mentah_segar,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0154,jeruk bali,jeruk bali,48.0,0.6,0.2,12.4,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2021/11/15053620/Jeruk-Bali-Kaya-Vitamin-C-Ini-Manfaatnya-untuk-Kesehatan.jpg,indonesian_food_nutrition_dataset,0,0,-5.8,other,olahan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0155,jeruk banjar segar,jeruk banjar segar,61.0,0.8,0.2,14.1,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2022/6/20/c671b4ac-5716-43f7-a15a-3a946e27c869.jpg?ect=4g,indonesian_food_nutrition_dataset,0,0,-0.4,mentah_segar,mentah_segar,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0156,jeruk garut,jeruk garut,44.0,0.8,0.3,10.9,https://upload.wikimedia.org/wikipedia/commons/c/c9/Avocado_Hass_-_single_and_halved.jpg,indonesian_food_nutrition_dataset,0,0,-5.5,other,olahan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0157,jeruk kalamansi segar,jeruk kalamansi segar,39.0,0.3,0.3,8.9,https://lzd-img-global.slatic.net/g/ff/kf/Sd9344c04c7df41bb8787ac8325e92891D.jpg_200x200q80.jpg_.webp,indonesian_food_nutrition_dataset,0,0,-0.5,mentah_segar,mentah_segar,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0158,jeruk manis,jeruk manis,45.0,0.9,0.2,11.2,https://img.okezone.com/content/2015/07/30/298/1187784/tips-pilih-jeruk-berkualitas-baik-segar-oOeyrrcWKr.jpg,indonesian_food_nutrition_dataset,0,0,-5.2,other,olahan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0159,jeruk nipis,jeruk nipis,37.0,0.8,0.1,12.3,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/03/02/2284586354.png,indonesian_food_nutrition_dataset,0,0,-16.3,other,olahan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0160,ikan pallu kaloa,ikan pallu kaloa,15.0,15.2,4.3,8.8,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,f_jpg,w_480/bj0crytdzulie8ypcyxz.jpg",indonesian_food_nutrition_dataset,0,1,-119.7,olahan,olahan,ikan,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ikan,ikan,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0161,kacang atom,kacang atom,533.0,27.8,38.1,28.8,https://img-global.cpcdn.com/recipes/74c03b7bf26daaf4/680x482cq70/sukro-kacang-atom-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,-36.3,other,jajanan,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,snack,snack,consistent_meal_component_taxonomy_v1,kacang,kacang,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,snack,savory_snack_not_main_meal,snack_not_combo_component,keep,,snack,False,ok,original,google_image_refresh_v1
FD0162,kacang belimbing rebus,kacang belimbing rebus,204.0,16.9,8.8,17.5,https://cdn1-production-images-kly.akamaized.net/TNGJxQzLI6y-VeIWmj2-GBuyLBQ=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2729965/original/086034000_1550232841-foto_kecipir.JPG,indonesian_food_nutrition_dataset,0,0,-12.8,rebus_kukus,rebus_kukus,buah,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0163,kacang bogor goreng,kacang bogor goreng,479.0,12.7,23.2,58.9,https://img-global.cpcdn.com/recipes/375c798c374e2ef5/680x482cq70/kacang-bogor-goreng-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,-16.2,gorengan,gorengan,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,snack,snack,consistent_meal_component_taxonomy_v1,kacang,kacang,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0164,kacang bogor rebus,kacang bogor rebus,161.0,7.7,2.8,27.1,https://pbs.twimg.com/media/ErcuMzmVcAQFOI9.jpg,indonesian_food_nutrition_dataset,0,0,-3.4,rebus_kukus,rebus_kukus,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,snack,snack,consistent_meal_component_taxonomy_v1,kacang,kacang,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0165,kacang gude rebus,kacang gude rebus,147.0,9.0,0.5,27.5,https://img-global.cpcdn.com/recipes/dba1205c0417dd10/680x482cq70/gule-kacang-gude-dan-pepaya-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,-3.5,rebus_kukus,rebus_kukus,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,snack,snack,consistent_meal_component_taxonomy_v1,kacang,kacang,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0166,kacang hijau rebus,kacang hijau rebus,109.0,8.7,0.5,18.3,https://cdns.klimg.com/merdeka.com/i/w/news/2019/11/19/1126920/540x270/tips-dan-cara-membuat-sari-kacang-hijau-yang-benar-untuk-kesuburan.jpg,indonesian_food_nutrition_dataset,0,0,-3.5,rebus_kukus,rebus_kukus,kedelai,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,lauk_nabati,lauk_nabati,consistent_meal_component_taxonomy_v1,kacang,kacang,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
FD0167,kacang kapri goreng,kacang kapri goreng,445.0,11.0,11.0,65.5,https://sc04.alicdn.com/kf/HTB1TBuVqKuSBuNjSsziq6zq8pXae.jpg,indonesian_food_nutrition_dataset,0,0,40.0,gorengan,gorengan,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,snack,snack,consistent_meal_component_taxonomy_v1,kacang,kacang,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0168,kacang kedelai goreng,kacang kedelai goreng,521.0,32.2,37.7,22.9,https://img-global.cpcdn.com/recipes/e4e2747431572f24/680x482cq70/kacang-kedelai-goreng-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,-38.7,gorengan,gorengan,kedelai,"lunch,dinner",False,False,True,False,False,False,True,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,lauk_nabati,lauk_nabati,consistent_meal_component_taxonomy_v1,kedelai,kedelai,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
FD0169,kacang kedelai kukus,kacang kedelai kukus,75.0,4.1,2.1,10.7,https://img2.beritasatu.com/cache/beritasatu/910x580-2/20082012110024.jpg,indonesian_food_nutrition_dataset,0,0,-3.1,rebus_kukus,rebus_kukus,kedelai,"lunch,dinner",False,False,True,False,False,False,True,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,lauk_nabati,lauk_nabati,consistent_meal_component_taxonomy_v1,kedelai,kedelai,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
FD0170,kacang kedelai rebus,kacang kedelai rebus,189.0,20.2,8.2,12.7,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2020/07/27/1000907679.jpg,indonesian_food_nutrition_dataset,0,0,-16.4,rebus_kukus,rebus_kukus,kedelai,"lunch,dinner",False,False,True,False,False,False,True,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,lauk_nabati,lauk_nabati,consistent_meal_component_taxonomy_v1,kedelai,kedelai,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
FD0171,kacang panjang kukus,kacang panjang kukus,39.0,3.0,0.6,7.6,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2021/08/20/kacang-panjangjpg-20210820065144.jpg,indonesian_food_nutrition_dataset,0,0,-8.8,rebus_kukus,rebus_kukus,sayuran,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0172,kacang panjang tumis,kacang panjang tumis,150.0,2.5,12.5,7.0,https://asset.kompas.com/crops/If5HOEMwzIA4cyaXwjSvrF79U2E=/1x25:963x667/750x500/data/photo/2021/02/27/6039ddfacfede.jpg,indonesian_food_nutrition_dataset,0,0,-0.5,tumis,tumis,sayuran,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0173,kacang sukro,kacang sukro,484.0,8.8,26.1,57.7,https://upload.wikimedia.org/wikipedia/commons/5/5c/Snack_Dessert.jpg,indonesian_food_nutrition_dataset,0,0,-16.9,other,jajanan,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,snack,snack,consistent_meal_component_taxonomy_v1,kacang,kacang,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,snack,savory_snack_not_main_meal,snack_not_combo_component,keep,,snack,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0174,kacang sukro putih,kacang sukro putih,488.0,25.6,25.6,59.6,https://cdn1.productnation.co/stg/sites/5/5cbfb08983c9b.jpeg,indonesian_food_nutrition_dataset,0,1,-83.2,other,jajanan,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,snack,snack,consistent_meal_component_taxonomy_v1,kacang,kacang,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_snack,snack,savory_snack_not_main_meal,snack_not_combo_component,keep,,snack,False,ok,original,google_image_refresh_v1
